customer_id,age,employment_type,monthly_income,city,city_tier,bureau_score,has_pl,pl_ticket_size,pl_tenure_months,pl_vintage_months,repayment_score,dpd_last_12m,foir_percent,digital_engagement_score,app_logins_90d,hl_calculator_used,hl_propensity_score,took_hl,hl_ticket_size,hl_tenure_months,hl_vintage_months,segment,model_propensity_score,propensity_decile
CUST002568,26,Self-Employed,50685,Chandigarh,Tier 3,724,True,124936,18,44,42,1,13.69,63,7,False,44.6,False,0,0,0,Medium Potential,12.990652,3
CUST002569,23,Salaried,33809,Rajkot,Tier 3,703,True,138182,36,32,49,1,11.35,98,15,False,41.37,False,0,0,0,Medium Potential,13.446544,3
CUST002573,31,Salaried,37130,Rajkot,Tier 3,714,True,151445,36,19,57,0,11.33,96,15,False,52.82,False,0,0,0,High Potential,16.46715,4
CUST002574,48,Salaried,89783,Hyderabad,Tier 1,733,True,147489,18,22,46,3,9.13,65,8,True,77.76,False,0,0,0,Ready for Home,18.32004,5
CUST002575,26,Salaried,59910,Chandigarh,Tier 3,716,True,207707,18,42,49,1,19.26,99,15,False,43.52,False,0,0,0,Medium Potential,7.583936,1
CUST002576,29,Salaried,30286,Pune,Tier 1,716,True,136846,60,22,44,2,7.53,78,17,False,64.34,False,0,0,0,High Potential,27.773281,7
CUST002577,37,Salaried,64278,Bangalore,Tier 1,786,True,193438,12,11,47,0,25.08,81,18,False,68.38,False,0,0,0,High Potential,23.798798,6
CUST002579,33,Salaried,94381,Bangalore,Tier 1,722,True,263768,48,9,57,0,5.82,80,23,False,76.0,False,0,0,0,Ready for Home,9.784213,2
CUST002581,48,Self-Employed,113183,Chandigarh,Tier 3,812,True,319696,12,40,76,0,23.54,62,12,False,61.91,False,0,0,0,High Potential,35.48818,8
CUST002583,35,Self-Employed,61760,Hyderabad,Tier 1,663,True,151742,60,33,16,3,4.09,66,11,False,54.98,False,0,0,0,High Potential,16.04288,4
CUST002584,42,Salaried,70192,Bhopal,Tier 3,723,True,269917,24,13,61,1,16.02,57,4,False,42.15,True,1848234,300,16,Medium Potential,31.104433,8
CUST002585,38,Salaried,54937,Coimbatore,Tier 2,739,True,188979,18,7,59,2,19.11,100,21,False,95.44,True,1866003,240,13,Ready for Home,45.281033,9
CUST002587,24,Salaried,49207,Indore,Tier 2,679,True,238027,48,40,31,2,10.08,76,19,False,26.2,False,0,0,0,Low Intent,31.130959,8
CUST002588,23,Salaried,27553,Jaipur,Tier 2,647,True,105820,60,31,10,3,6.4,100,16,False,42.83,False,0,0,0,Medium Potential,3.9778545,1
CUST002589,32,Salaried,67277,Mysore,Tier 3,758,True,205576,24,37,59,0,12.73,100,13,False,66.51,False,0,0,0,High Potential,11.096868,2
CUST002592,47,Salaried,78999,Jaipur,Tier 2,792,True,253333,24,14,69,0,13.36,75,19,False,86.32,False,0,0,0,Ready for Home,14.080238,3
CUST002593,32,Self-Employed,82315,Indore,Tier 2,663,True,100315,36,12,0,0,3.39,58,9,False,69.86,True,4083953,180,15,High Potential,79.89073,10
CUST002594,28,Self-Employed,57412,Chennai,Tier 1,698,True,205862,60,40,57,0,5.98,100,14,False,70.31,True,2659959,120,17,Ready for Home,39.803333,9
CUST002595,35,Salaried,73550,Mysore,Tier 3,752,True,288577,60,29,64,0,6.54,92,10,True,100.0,False,0,0,0,Ready for Home,18.536514,5
CUST002596,41,Salaried,50140,Bhopal,Tier 3,685,True,172110,24,39,19,3,14.3,72,20,True,100.0,False,0,0,0,Ready for Home,23.225813,6
CUST002597,50,Self-Employed,77402,Kochi,Tier 2,794,True,288487,48,18,74,2,7.76,81,17,False,60.79,True,2391513,180,6,High Potential,36.424423,8
CUST002598,37,Self-Employed,103095,Bhopal,Tier 3,689,True,222307,24,15,35,0,8.98,69,6,False,58.04,False,0,0,0,High Potential,11.089368,2
CUST002599,24,Salaried,42231,Nashik,Tier 3,666,True,182291,36,11,34,0,11.99,100,15,False,22.0,False,0,0,0,Low Intent,12.235104,3
CUST002601,47,Salaried,86915,Hyderabad,Tier 1,802,True,151537,48,15,69,1,3.63,64,9,False,74.99,False,0,0,0,Ready for Home,17.47604,5
CUST002603,34,Self-Employed,58128,Kochi,Tier 2,716,True,181542,60,39,45,0,5.21,71,14,False,58.55,False,0,0,0,High Potential,29.37226,7
CUST002604,32,Salaried,47511,Chandigarh,Tier 3,727,True,206929,18,17,50,0,24.2,79,11,False,37.17,False,0,0,0,Medium Potential,13.781701,3
CUST002605,23,Self-Employed,54521,Chennai,Tier 1,659,True,211093,60,30,36,0,6.45,68,7,False,49.31,False,0,0,0,Medium Potential,12.408549,3
CUST002607,27,Salaried,37297,Pune,Tier 1,710,True,142516,36,11,39,0,10.61,95,12,True,93.19,False,0,0,0,Ready for Home,13.026621,3
CUST002608,32,Salaried,76523,Jaipur,Tier 2,783,True,240825,18,10,69,0,17.48,69,9,True,94.78,False,0,0,0,Ready for Home,20.38974,5
CUST002609,38,Salaried,95997,Coimbatore,Tier 2,751,True,363244,24,45,61,0,15.77,87,17,False,100.0,False,0,0,0,Ready for Home,36.54783,8
CUST002610,31,Salaried,73460,Hyderabad,Tier 1,658,True,140059,12,20,9,3,15.89,87,20,False,70.93,False,0,0,0,Ready for Home,13.4407015,3
CUST002611,29,Self-Employed,69255,Lucknow,Tier 2,713,True,171917,18,44,53,3,13.79,62,7,False,45.81,False,0,0,0,Medium Potential,17.626228,5
CUST002612,41,Salaried,81817,Chennai,Tier 1,761,True,321523,48,19,63,0,8.19,71,15,False,94.78,False,0,0,0,Ready for Home,22.359062,6
CUST002613,34,Self-Employed,42143,Kochi,Tier 2,691,True,182308,24,42,55,1,18.02,88,13,False,70.19,True,915877,300,17,Ready for Home,40.131496,9
CUST002614,28,Salaried,51735,Bhopal,Tier 3,712,True,156144,24,44,48,0,12.58,100,17,False,59.51,False,0,0,0,High Potential,13.649574,3
CUST002616,33,Salaried,75136,Hyderabad,Tier 1,756,True,353882,18,15,43,1,26.17,82,17,False,89.22,False,0,0,0,Ready for Home,19.081131,5
CUST002617,36,Salaried,68772,Delhi,Tier 1,690,True,274017,12,31,26,4,33.2,93,15,False,75.06,True,2621072,120,23,Ready for Home,38.552074,9
CUST002619,24,Salaried,25000,Lucknow,Tier 2,692,True,100554,36,19,26,0,11.17,100,20,False,47.14,True,1271645,120,11,Medium Potential,36.70885,8
CUST002622,30,Self-Employed,31407,Kochi,Tier 2,747,True,155451,60,17,52,1,8.25,92,18,False,67.98,False,0,0,0,High Potential,22.03362,6
CUST002623,23,Salaried,40452,Nashik,Tier 3,663,True,124550,18,16,28,0,17.11,100,15,False,35.59,False,0,0,0,Medium Potential,7.3541946,1
CUST002624,38,Salaried,60438,Delhi,Tier 1,791,True,101498,24,12,76,1,7.0,78,9,False,84.29,False,0,0,0,Ready for Home,23.72623,6
CUST002625,28,Self-Employed,116245,Jaipur,Tier 2,664,True,215573,36,26,11,0,5.15,80,13,False,74.92,False,0,0,0,Ready for Home,12.753566,3
CUST002626,30,Salaried,55576,Guwahati,Tier 3,689,True,154687,18,30,40,2,15.46,100,12,False,52.88,False,0,0,0,High Potential,12.534149,3
CUST002627,28,Self-Employed,40522,Bangalore,Tier 1,694,True,139243,36,19,39,2,9.55,87,13,False,65.8,False,0,0,0,High Potential,11.834382,2
CUST002628,32,Salaried,60835,Indore,Tier 2,756,True,107398,24,28,69,0,7.36,89,13,True,95.34,True,2084482,120,20,Ready for Home,39.770416,9
CUST002629,32,Salaried,77523,Delhi,Tier 1,687,True,208897,48,41,52,0,5.61,100,15,False,99.87,False,0,0,0,Ready for Home,35.713547,8
CUST002630,34,Salaried,77342,Hyderabad,Tier 1,694,True,247450,24,9,36,2,13.33,62,7,False,85.62,False,0,0,0,Ready for Home,13.9867115,3
CUST002631,41,Salaried,76316,Bhopal,Tier 3,684,True,111926,24,34,37,0,6.11,91,15,False,76.02,True,2945366,120,2,Ready for Home,43.086426,9
CUST002632,47,Salaried,73809,Lucknow,Tier 2,769,True,359387,48,25,63,0,10.14,53,7,False,29.03,False,0,0,0,Low Intent,6.234073,1
CUST002633,39,Self-Employed,71930,Guwahati,Tier 3,755,True,181120,60,24,47,2,4.2,75,10,False,70.97,True,4245777,240,4,Ready for Home,50.86642,10
CUST002634,42,Salaried,83815,Chennai,Tier 1,761,True,237328,36,40,53,4,7.87,92,11,False,60.43,False,0,0,0,High Potential,31.49039,8
CUST002635,30,Salaried,46895,Coimbatore,Tier 2,766,True,222134,60,35,52,1,7.89,100,12,False,63.84,False,0,0,0,High Potential,17.168388,4
CUST002636,33,Self-Employed,58719,Hyderabad,Tier 1,702,True,268111,48,40,33,1,9.51,80,13,False,75.33,False,0,0,0,Ready for Home,22.109753,6
CUST002638,36,Salaried,32595,Bhopal,Tier 3,756,True,126219,48,46,62,0,8.07,71,10,False,74.23,True,574522,120,6,Ready for Home,65.323326,10
CUST002639,27,Self-Employed,55544,Mumbai,Tier 1,600,True,260409,18,23,0,0,26.05,100,18,True,90.11,False,0,0,0,Ready for Home,18.921665,5
CUST002640,33,Salaried,38909,Kochi,Tier 2,736,True,139828,24,44,44,2,14.97,38,0,False,52.8,True,1703514,240,7,High Potential,76.90843,10
CUST002641,27,Salaried,31598,Lucknow,Tier 2,680,True,131897,18,26,41,1,23.19,63,7,False,48.4,False,0,0,0,Medium Potential,17.959862,5
CUST002642,29,Salaried,40687,Chandigarh,Tier 3,744,True,153890,36,36,46,3,10.51,79,10,False,40.62,True,2284958,240,20,Medium Potential,19.065142,5
CUST002643,23,Salaried,59049,Lucknow,Tier 2,750,True,155211,24,39,67,0,10.95,100,17,False,76.9,False,0,0,0,Ready for Home,12.7860365,3
CUST002644,27,Salaried,48125,Chandigarh,Tier 3,730,True,195032,24,34,48,0,16.89,66,5,False,38.7,False,0,0,0,Medium Potential,11.637725,2
CUST002647,42,Salaried,74536,Guwahati,Tier 3,787,True,335780,60,45,71,0,7.51,61,5,False,67.33,False,0,0,0,High Potential,24.984974,7
CUST002649,39,Salaried,78680,Indore,Tier 2,714,True,296819,60,24,37,0,6.29,75,16,False,66.08,False,0,0,0,High Potential,19.396149,5
CUST002650,40,Salaried,72143,Nagpur,Tier 2,716,True,205342,60,40,49,2,4.74,89,11,False,96.73,True,2010658,300,22,Ready for Home,53.13623,10
CUST002653,40,Salaried,79172,Chennai,Tier 1,728,True,327209,60,12,65,0,6.89,100,13,True,100.0,False,0,0,0,Ready for Home,18.56508,5
CUST002654,23,Self-Employed,62330,Nagpur,Tier 2,658,True,287559,60,25,31,1,7.69,81,21,False,52.15,True,849043,120,23,High Potential,36.037872,8
CUST002657,35,Salaried,50194,Kochi,Tier 2,761,True,175757,36,42,51,0,9.73,39,3,False,44.09,False,0,0,0,Medium Potential,20.876316,6
CUST002658,34,Salaried,70829,Kochi,Tier 2,755,True,187047,60,10,64,0,4.4,83,15,False,82.84,False,0,0,0,Ready for Home,40.89702,9
CUST002659,42,Salaried,85470,Pune,Tier 1,751,True,213986,18,33,53,0,13.91,62,6,False,76.5,False,0,0,0,Ready for Home,34.751884,8
CUST002660,32,Salaried,48028,Pune,Tier 1,681,True,206368,24,29,20,1,17.9,83,13,True,75.41,False,0,0,0,Ready for Home,19.220201,5
CUST002662,32,Self-Employed,60876,Nagpur,Tier 2,670,True,180262,18,32,39,1,16.45,100,15,False,65.6,False,0,0,0,High Potential,17.368961,4
CUST002664,38,Salaried,69008,Guwahati,Tier 3,705,True,289604,48,27,49,0,8.74,85,14,True,100.0,True,1271984,240,17,Ready for Home,30.847004,8
CUST002665,27,Salaried,35106,Rajkot,Tier 3,713,True,113699,60,46,45,1,5.4,92,14,False,29.83,False,0,0,0,Low Intent,13.152556,3
CUST002666,23,Salaried,40517,Delhi,Tier 1,711,True,130153,12,18,62,3,26.77,94,10,False,65.76,True,1649411,300,9,High Potential,43.916306,9
CUST002667,41,Salaried,89405,Bangalore,Tier 1,685,True,320748,24,26,30,0,14.95,60,7,False,72.86,True,523270,240,4,Ready for Home,45.643753,9
CUST002668,41,Salaried,91905,Chennai,Tier 1,763,True,277099,60,47,75,1,5.03,69,4,False,90.47,True,4047607,120,7,Ready for Home,54.565388,10
CUST002669,30,Salaried,48024,Nagpur,Tier 2,762,True,165271,48,15,75,0,7.17,100,16,False,64.61,False,0,0,0,High Potential,23.918373,6
CUST002673,37,Salaried,74098,Pune,Tier 1,765,True,125235,36,16,63,0,4.69,92,9,False,86.28,True,1169630,300,18,Ready for Home,31.207502,8
CUST002675,32,Salaried,72622,Bhopal,Tier 3,654,True,156124,24,26,22,5,8.96,79,16,False,57.91,False,0,0,0,High Potential,8.144661,1
CUST002676,34,Salaried,71660,Pune,Tier 1,707,True,212247,36,46,26,0,8.23,90,17,False,68.11,False,0,0,0,High Potential,32.879173,8
CUST002678,34,Salaried,38008,Nagpur,Tier 2,749,True,176734,18,12,66,0,25.83,51,7,False,64.75,True,783467,300,14,High Potential,39.081367,9
CUST002679,32,Self-Employed,91572,Hyderabad,Tier 1,686,True,305596,18,9,18,2,18.54,99,16,False,91.3,False,0,0,0,Ready for Home,13.36868,3
CUST002681,31,Salaried,47736,Chennai,Tier 1,670,True,133356,60,44,41,4,4.66,87,18,False,69.95,False,0,0,0,High Potential,17.715866,5
CUST002684,40,Salaried,74456,Bangalore,Tier 1,745,True,216144,24,6,33,3,12.1,77,12,True,100.0,True,1253529,240,13,Ready for Home,54.020638,10
CUST002685,23,Salaried,29585,Nashik,Tier 3,675,True,125094,36,27,39,1,11.75,100,22,False,38.82,False,0,0,0,Medium Potential,15.297752,4
CUST002686,34,Salaried,90214,Coimbatore,Tier 2,687,True,248303,18,41,53,3,15.29,100,21,True,100.0,True,3365441,180,22,Ready for Home,26.62797,7
CUST002687,34,Self-Employed,106712,Pune,Tier 1,759,True,410535,36,12,60,0,10.69,100,18,False,65.31,False,0,0,0,High Potential,27.813732,7
CUST002689,46,Self-Employed,58639,Hyderabad,Tier 1,719,True,184081,24,13,44,0,13.08,43,3,True,60.5,False,0,0,0,High Potential,21.336454,6
CUST002690,33,Self-Employed,104355,Hyderabad,Tier 1,781,True,360023,12,23,88,0,28.75,74,12,False,95.22,False,0,0,0,Ready for Home,12.420322,3
CUST002692,26,Salaried,25000,Rajkot,Tier 3,680,True,112207,48,19,32,2,9.35,70,11,False,25.11,False,0,0,0,Low Intent,11.7539625,2
CUST002694,23,Salaried,40367,Nashik,Tier 3,606,True,195337,12,36,0,1,40.33,91,15,False,24.54,False,0,0,0,Low Intent,1.6513232,1
CUST002695,37,Self-Employed,129974,Mysore,Tier 3,722,True,417547,24,36,55,1,13.39,71,16,False,78.83,False,0,0,0,Ready for Home,18.514336,5
CUST002696,32,Self-Employed,101843,Pune,Tier 1,650,True,425023,60,37,21,0,6.96,90,14,False,70.64,True,1562112,240,19,Ready for Home,52.06262,10
CUST002697,30,Salaried,49057,Jaipur,Tier 2,752,True,143291,36,20,70,0,8.11,71,13,False,69.76,True,2349868,180,14,High Potential,56.141598,10
CUST002698,37,Self-Employed,54925,Bangalore,Tier 1,735,True,104988,48,32,47,1,3.98,61,9,True,92.63,False,0,0,0,Ready for Home,17.935305,5
CUST002699,43,Salaried,73749,Hyderabad,Tier 1,701,True,138278,36,19,41,3,5.21,51,4,False,61.31,False,0,0,0,High Potential,10.996166,2
CUST002700,49,Salaried,82586,Pune,Tier 1,849,True,405775,48,11,92,0,10.24,54,4,True,82.61,False,0,0,0,Ready for Home,22.517664,6
CUST002702,31,Salaried,27379,Kochi,Tier 2,700,True,133801,12,37,31,2,40.72,89,16,False,55.21,False,0,0,0,High Potential,5.0880675,1
CUST002703,42,Self-Employed,71392,Guwahati,Tier 3,743,True,320323,24,30,57,2,18.7,84,17,False,79.59,True,1217657,240,11,Ready for Home,45.975555,9
CUST002705,55,Salaried,100107,Delhi,Tier 1,814,True,364110,18,34,84,0,20.21,80,11,True,86.76,True,3136919,300,6,Ready for Home,35.479984,8
CUST002706,24,Salaried,53605,Coimbatore,Tier 2,635,True,209725,60,43,6,0,6.52,100,19,False,56.23,False,0,0,0,High Potential,15.927865,4
CUST002708,38,Self-Employed,90793,Coimbatore,Tier 2,667,True,114070,18,46,21,1,6.98,82,12,False,76.85,True,1240630,180,2,Ready for Home,66.652695,10
CUST002710,38,Salaried,80360,Bangalore,Tier 1,704,True,264524,48,38,22,0,6.86,100,16,True,100.0,True,3482927,120,21,Ready for Home,55.72245,10
CUST002711,55,Self-Employed,113165,Delhi,Tier 1,762,True,312001,24,24,60,3,11.49,30,0,False,64.99,False,0,0,0,High Potential,16.596436,4
CUST002712,23,Self-Employed,57296,Jaipur,Tier 2,688,True,146179,60,33,35,0,4.25,72,15,False,59.88,False,0,0,0,High Potential,9.96675,2
CUST002716,29,Salaried,34208,Lucknow,Tier 2,748,True,119307,36,20,56,0,9.69,100,16,False,41.57,True,2024737,120,15,Medium Potential,37.023643,8
CUST002717,39,Salaried,65668,Lucknow,Tier 2,763,True,176398,24,20,79,1,11.19,100,16,False,87.98,True,2773777,300,19,Ready for Home,49.466045,9
CUST002718,28,Salaried,25000,Jaipur,Tier 2,765,True,102645,60,6,65,1,6.84,76,25,False,71.08,True,625825,300,3,Ready for Home,43.28984,9
CUST002719,36,Salaried,76128,Bhopal,Tier 3,718,True,251355,36,36,59,1,9.17,83,10,False,74.76,True,2721593,180,12,Ready for Home,40.105846,9
CUST002721,34,Self-Employed,73446,Delhi,Tier 1,647,True,261070,36,42,29,1,9.87,94,12,False,76.02,True,3832355,180,1,Ready for Home,34.727604,8
CUST002723,44,Self-Employed,80090,Delhi,Tier 1,738,True,383291,60,17,47,2,7.98,39,1,False,67.5,False,0,0,0,High Potential,12.950437,3
CUST002724,40,Self-Employed,99023,Nashik,Tier 3,731,True,228149,36,38,48,3,6.4,70,6,False,72.33,True,4711155,300,5,Ready for Home,43.052002,9
CUST002725,31,Salaried,60895,Mumbai,Tier 1,734,True,301509,24,13,81,0,20.63,74,9,False,95.3,False,0,0,0,Ready for Home,22.956825,6
CUST002726,47,Salaried,96539,Indore,Tier 2,779,True,477067,36,25,81,0,13.73,68,1,False,67.19,False,0,0,0,High Potential,7.6134605,1
CUST002727,23,Salaried,41510,Mysore,Tier 3,684,True,182361,24,6,46,0,18.3,88,13,False,43.05,False,0,0,0,Medium Potential,4.616085,1
CUST002728,38,Salaried,79916,Pune,Tier 1,703,True,381708,48,33,38,1,9.95,78,16,False,79.62,False,0,0,0,Ready for Home,22.539404,6
CUST002730,39,Salaried,40404,Jaipur,Tier 2,740,True,175011,12,21,56,2,36.1,81,14,True,78.64,True,590322,300,18,Ready for Home,52.185566,10
CUST002734,31,Salaried,43138,Chennai,Tier 1,603,True,136009,12,6,0,0,26.27,85,20,True,90.5,False,0,0,0,Ready for Home,8.444014,1
CUST002735,31,Salaried,60881,Lucknow,Tier 2,718,True,168217,36,16,42,1,7.68,100,13,False,81.55,False,0,0,0,Ready for Home,19.917706,5
CUST002736,32,Salaried,48442,Hyderabad,Tier 1,749,True,205093,48,14,85,0,8.82,93,18,False,98.71,False,0,0,0,Ready for Home,20.546658,5
CUST002737,25,Salaried,37401,Bhopal,Tier 3,785,True,115683,36,35,80,1,8.59,100,21,False,37.52,False,0,0,0,Medium Potential,19.435492,5
CUST002738,46,Salaried,78713,Hyderabad,Tier 1,781,True,301588,36,6,81,0,10.64,65,4,True,100.0,True,1915421,240,18,Ready for Home,57.43801,10
CUST002740,31,Salaried,61442,Kochi,Tier 2,681,True,259748,18,38,23,3,23.49,96,10,False,79.21,False,0,0,0,Ready for Home,15.619813,4
CUST002742,28,Self-Employed,39535,Bangalore,Tier 1,672,True,148204,18,37,30,0,20.83,72,14,False,63.91,False,0,0,0,High Potential,22.851696,6
CUST002743,29,Salaried,25000,Nagpur,Tier 2,682,True,101584,36,33,32,0,11.29,91,14,False,49.53,False,0,0,0,Medium Potential,9.399162,2
CUST002744,26,Self-Employed,92910,Bangalore,Tier 1,635,True,439219,24,7,0,3,19.7,100,15,False,62.32,True,2269037,240,4,High Potential,79.45427,10
CUST002745,28,Self-Employed,54993,Kochi,Tier 2,801,True,213870,60,30,82,0,6.48,88,16,False,78.06,False,0,0,0,Ready for Home,15.263192,4
CUST002747,27,Self-Employed,86544,Jaipur,Tier 2,624,True,399604,48,33,24,0,9.62,70,6,True,79.69,False,0,0,0,Ready for Home,18.208965,5
CUST002749,42,Salaried,73074,Chennai,Tier 1,679,True,265713,12,8,33,0,30.3,75,18,False,60.62,False,0,0,0,High Potential,20.542618,5
CUST002750,33,Self-Employed,58312,Delhi,Tier 1,741,True,169741,48,40,53,0,6.06,81,23,False,73.87,False,0,0,0,Ready for Home,21.038088,6
CUST002751,35,Salaried,70254,Coimbatore,Tier 2,727,True,153106,48,30,51,2,4.54,90,11,True,80.75,True,4048300,240,11,Ready for Home,36.54185,8
CUST002752,31,Salaried,63893,Pune,Tier 1,667,True,152116,48,20,30,1,4.96,64,7,False,79.02,True,3116724,240,21,Ready for Home,54.199173,10
CUST002754,33,Salaried,55777,Jaipur,Tier 2,790,True,252931,60,22,66,0,7.56,53,9,True,90.24,False,0,0,0,Ready for Home,20.923664,6
CUST002755,47,Salaried,69341,Lucknow,Tier 2,743,True,309506,60,14,60,0,7.44,62,8,False,49.5,False,0,0,0,Medium Potential,14.217997,3
CUST002756,24,Salaried,36441,Guwahati,Tier 3,664,True,179130,18,18,11,0,27.31,93,7,False,34.22,False,0,0,0,Medium Potential,7.1663237,1
CUST002758,37,Salaried,53203,Jaipur,Tier 2,772,True,214962,12,44,75,0,33.67,100,17,True,95.33,False,0,0,0,Ready for Home,26.905281,7
CUST002759,33,Self-Employed,81891,Hyderabad,Tier 1,717,True,227293,48,21,52,2,5.78,100,16,False,76.21,True,1294191,180,3,Ready for Home,52.357418,10
CUST002760,38,Self-Employed,85259,Indore,Tier 2,737,True,155307,18,44,56,4,10.12,73,16,False,74.09,True,718090,120,12,Ready for Home,38.667843,9
CUST002761,46,Salaried,53629,Delhi,Tier 1,702,True,252543,12,41,41,3,39.24,56,3,True,61.71,True,615468,120,9,High Potential,23.119595,6
CUST002762,54,Self-Employed,131371,Kochi,Tier 2,788,True,206903,36,22,56,0,4.37,86,18,False,40.8,False,0,0,0,Medium Potential,16.293333,4
CUST002764,30,Salaried,55729,Jaipur,Tier 2,702,True,106712,48,44,31,1,3.99,80,10,False,59.11,True,793782,120,15,High Potential,35.377155,8
CUST002765,39,Self-Employed,92879,Mumbai,Tier 1,732,True,245301,24,9,48,0,11.0,74,14,False,85.03,False,0,0,0,Ready for Home,28.23346,7
CUST002766,31,Salaried,63743,Bangalore,Tier 1,714,True,144071,18,25,54,2,12.56,90,20,True,95.46,False,0,0,0,Ready for Home,18.604128,5
CUST002767,24,Self-Employed,76863,Chennai,Tier 1,704,True,168026,60,35,39,0,3.64,100,17,False,62.83,True,2942703,180,3,High Potential,38.88053,9
CUST002769,31,Self-Employed,92079,Nashik,Tier 3,709,True,299123,18,24,37,2,18.05,90,7,False,80.07,False,0,0,0,Ready for Home,10.4546175,2
CUST002770,36,Self-Employed,84367,Bangalore,Tier 1,680,True,214785,36,22,27,0,7.07,70,5,False,100.0,False,0,0,0,Ready for Home,34.796104,8
CUST002771,28,Salaried,30372,Mysore,Tier 3,642,True,136367,12,10,20,4,37.42,93,19,False,37.75,False,0,0,0,Medium Potential,3.7316642,1
CUST002772,56,Self-Employed,111101,Hyderabad,Tier 1,799,True,155079,36,30,78,1,3.88,22,0,False,67.0,False,0,0,0,High Potential,18.997496,5
CUST002775,46,Self-Employed,105885,Chennai,Tier 1,772,True,133532,12,41,82,0,10.51,66,3,False,100.0,False,0,0,0,Ready for Home,38.796745,9
CUST002776,26,Self-Employed,26860,Indore,Tier 2,669,True,130536,18,19,47,1,27.0,83,18,False,44.37,True,1087664,300,3,Medium Potential,41.921455,9
CUST002777,35,Salaried,89419,Delhi,Tier 1,693,True,214108,24,26,24,3,9.98,65,5,False,83.32,False,0,0,0,Ready for Home,28.294193,7
CUST002778,34,Salaried,39128,Coimbatore,Tier 2,827,True,144159,12,18,100,0,30.7,83,25,False,68.87,False,0,0,0,High Potential,19.946934,5
CUST002779,33,Salaried,59664,Indore,Tier 2,684,True,146146,18,47,31,1,13.61,83,12,False,62.15,False,0,0,0,High Potential,18.603437,5
CUST002780,42,Salaried,82959,Bangalore,Tier 1,749,True,228894,36,32,46,3,7.66,66,10,False,93.89,False,0,0,0,Ready for Home,35.380207,8
CUST002781,37,Salaried,77010,Lucknow,Tier 2,699,True,311038,60,24,31,0,6.73,81,15,False,82.77,True,4115229,120,3,Ready for Home,32.24339,8
CUST002782,39,Salaried,87981,Mumbai,Tier 1,714,True,341144,48,38,63,0,8.08,80,19,True,100.0,False,0,0,0,Ready for Home,37.40455,9
CUST002783,39,Self-Employed,82626,Bangalore,Tier 1,720,True,244894,36,47,40,3,8.23,100,12,True,88.28,True,2539925,180,21,Ready for Home,61.103844,10
